epirr_id,status,data_generating_centre,assay_type,experiment_type,uuid,inputs,inputs_ctl,original_read_length,original_read_length_ctl,trimmed_read_length,trimmed_read_length_ctl,software_version,chastity_passed,paired_end,analyzed_as_stranded,upload_date,data_file_path,epirr_id_without_version
IHECRE00000014.2,complete,BLUEPRINT,ChIP-Seq,H3K27me3,9c3ec4b2-7073-4306-8028-2374ba66f5d2,EGAR00001137331,EGAR00001137332,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.9c3ec4b2-7073-4306-8028-2374ba66f5d2.*,IHECRE00000014
IHECRE00000014.2,complete,BLUEPRINT,ChIP-Seq,H3K36me3,9f2879ba-e9f8-4912-a9bf-d228f4198556,EGAR00001185158,EGAR00001137332,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.9f2879ba-e9f8-4912-a9bf-d228f4198556.*,IHECRE00000014
IHECRE00000014.2,complete,BLUEPRINT,ChIP-Seq,H3K4me1,7af9ccfe-90f7-4be1-af44-ca5e6dca2859,EGAR00001300103,EGAR00001137332,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.7af9ccfe-90f7-4be1-af44-ca5e6dca2859.*,IHECRE00000014
IHECRE00000014.2,complete,BLUEPRINT,ChIP-Seq,H3K4me3,2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0,EGAR00001137330,EGAR00001137332,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.2ffc3bfd-a8b5-4bc3-8298-0f71a6dfa4b0.*,IHECRE00000014
IHECRE00000014.2,complete,BLUEPRINT,ChIP-Seq,H3K9me3,f3dac2fd-4a27-4e6d-ac7b-9d439b1e4f70,EGAR00001320616,EGAR00001137332,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.f3dac2fd-4a27-4e6d-ac7b-9d439b1e4f70.*,IHECRE00000014
IHECRE00000014.2,complete,BLUEPRINT,RNA-Seq,total-RNA-Seq,1b38e984-9374-484f-8acc-95a746b179ad,EGAR00001324953,nan,76,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,05-06-2022,incoming/RNA-Seq/05-06-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00000014.2.1b38e984-9374-484f-8acc-95a746b179ad.*,IHECRE00000014
IHECRE00000014.2,complete,BLUEPRINT,WGBS,standard,5f3f06d0-a02c-442d-b1e7-2f8f5ce3749c,EGAR00001317827;EGAR00001317843;EGAR00001317847;EGAR00001317857;EGAR00001317861;EGAR00001317865;EGAR00001317869;EGAR00001317885;EGAR00001317889;EGAR00001317905;EGAR00001317909;EGAR00001317919,nan,101;101;101;101;101;101;101;101;101;101;101;101,nan,101,nan,ihec-wgbs-containerv3.5.0,nan,true,nan,05-07-2021,incoming/WGBS/05-07-2021/ihec.wgbs.ihec-gembs-containerv3.5.0.IHECRE00000014.2.5f3f06d0-a02c-442d-b1e7-2f8f5ce3749c.*,IHECRE00000014
IHECRE00000015.3,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,cd79ce09-9bd8-4685-9aa7-6fe9a01475ba,EGAR00001228960,nan,42,nan,42,nan,ihec-rnaseq-containerv1.1.0,true,false,true,08-17-2022,incoming/RNA-Seq/08-17-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00000015.3.cd79ce09-9bd8-4685-9aa7-6fe9a01475ba.*,IHECRE00000015
IHECRE00000016.3,complete,BLUEPRINT,ChIP-Seq,H3K27ac,90c9bd75-e378-4adf-8726-9bc0261986e3,EGAR00001231891;EGAR00001288450,EGAR00001100410;EGAR00001288460,42;42,42;42,42;42,42;42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000016.3.90c9bd75-e378-4adf-8726-9bc0261986e3.*,IHECRE00000016
IHECRE00000016.3,complete,BLUEPRINT,ChIP-Seq,H3K27me3,2619468f-904f-46bd-8da3-9c85fdeceff5,EGAR00001132116,EGAR00001100410;EGAR00001288460,42,42;42,42,42;42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000016.3.2619468f-904f-46bd-8da3-9c85fdeceff5.*,IHECRE00000016
IHECRE00000016.3,complete,BLUEPRINT,ChIP-Seq,H3K36me3,1c0d18ed-c4d2-41ac-9e17-5a303f7f990f,EGAR00001143021,EGAR00001100410;EGAR00001288460,42,42;42,42,42;42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000016.3.1c0d18ed-c4d2-41ac-9e17-5a303f7f990f.*,IHECRE00000016
IHECRE00000016.3,complete,BLUEPRINT,ChIP-Seq,H3K4me1,2c79bca0-4ffc-465a-9643-ae105e9920dd,EGAR00001132113,EGAR00001100410;EGAR00001288460,42,42;42,42,42;42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000016.3.2c79bca0-4ffc-465a-9643-ae105e9920dd.*,IHECRE00000016
IHECRE00000016.3,complete,BLUEPRINT,ChIP-Seq,H3K4me3,572015db-a516-4eed-8b5a-e618b75e15df,EGAR00001100397,EGAR00001100410;EGAR00001288460,42,42;42,42,42;42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000016.3.572015db-a516-4eed-8b5a-e618b75e15df.*,IHECRE00000016
IHECRE00000016.3,complete,BLUEPRINT,ChIP-Seq,H3K9me3,9c54dc88-50cd-4207-80de-15a482501404,EGAR00001132117,EGAR00001100410;EGAR00001288460,42,42;42,42,42;42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000016.3.9c54dc88-50cd-4207-80de-15a482501404.*,IHECRE00000016
IHECRE00000016.3,complete,BLUEPRINT,RNA-Seq,total-RNA-Seq,8837471f-1a6f-41b4-8acc-0dedbf1fdd41,EGAR00001137337,nan,76,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,05-06-2022,incoming/RNA-Seq/05-06-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00000016.3.8837471f-1a6f-41b4-8acc-0dedbf1fdd41.*,IHECRE00000016
IHECRE00000016.3,complete,BLUEPRINT,WGBS,standard,8e67dc03-9ec7-44ad-b29e-5f8ae6fd6378,EGAR00001152203;EGAR00001152207;EGAR00001152211;EGAR00001152215;EGAR00001152230;EGAR00001152234;EGAR00001152248;EGAR00001152263;EGAR00001152267;EGAR00001152296;EGAR00001152300;EGAR00001152304;EGAR00001152308;EGAR00001152338,nan,101;101;101;101;101;101;101;101;101;101;101;101;101;101,nan,101,nan,ihec-wgbs-containerv3.5.0,nan,true,nan,05-07-2021,incoming/WGBS/05-07-2021/ihec.wgbs.ihec-gembs-containerv3.5.0.IHECRE00000016.3.8e67dc03-9ec7-44ad-b29e-5f8ae6fd6378.*,IHECRE00000016
IHECRE00000017.3,partial,BLUEPRINT,ChIP-Seq,H3K27ac,73bf0738-d621-441e-9f0a-18b6eac837c5,EGAR00001288447;EGAR00001288467,EGAR00001228113,42;42,42,42;42,42,ihec-chipseq-containerv1.1.4,true,false,nan,04-23-2022,incoming/ChIP-Seq/04-22-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000017.3.73bf0738-d621-441e-9f0a-18b6eac837c5.*,IHECRE00000017
IHECRE00000017.3,partial,BLUEPRINT,ChIP-Seq,H3K36me3,5aa6195f-600b-4b62-a0be-3da6b17b6c8f,EGAR00001185090,EGAR00001228113,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,04-23-2022,incoming/ChIP-Seq/04-22-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000017.3.5aa6195f-600b-4b62-a0be-3da6b17b6c8f.*,IHECRE00000017
IHECRE00000017.3,partial,BLUEPRINT,ChIP-Seq,H3K4me1,c53cab74-acbb-43fb-a696-deb3e57cc301,EGAR00001185091,EGAR00001228113,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,04-23-2022,incoming/ChIP-Seq/04-22-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000017.3.c53cab74-acbb-43fb-a696-deb3e57cc301.*,IHECRE00000017
IHECRE00000017.3,partial,BLUEPRINT,ChIP-Seq,H3K4me3,500628ec-2cc3-4d9e-a6fa-7450fc5ee004,EGAR00001228090,EGAR00001228113,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,04-23-2022,incoming/ChIP-Seq/04-22-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000017.3.500628ec-2cc3-4d9e-a6fa-7450fc5ee004.*,IHECRE00000017
IHECRE00000017.3,partial,BLUEPRINT,ChIP-Seq,H3K9me3,fe069eff-6cbe-4254-811c-a0fa42f9ada8,EGAR00001185073,EGAR00001228113,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,04-23-2022,incoming/ChIP-Seq/04-22-2022/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000017.3.fe069eff-6cbe-4254-811c-a0fa42f9ada8.*,IHECRE00000017
IHECRE00000019.3,partial,BLUEPRINT,ChIP-Seq,H3K27ac,e6c68a5d-37e7-47a6-8c62-20a8e3b053f3,EGAR00001132114,EGAR00001228065,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000019.3.e6c68a5d-37e7-47a6-8c62-20a8e3b053f3.*,IHECRE00000019
IHECRE00000019.3,partial,BLUEPRINT,ChIP-Seq,H3K36me3,f239d3f1-9d11-4bf4-aece-ad23d5390811,EGAR00001100402,EGAR00001228065,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000019.3.f239d3f1-9d11-4bf4-aece-ad23d5390811.*,IHECRE00000019
IHECRE00000019.3,partial,BLUEPRINT,ChIP-Seq,H3K4me3,4be19dac-925e-41ed-a10e-e655699d9860,EGAR00001100406,EGAR00001228065,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000019.3.4be19dac-925e-41ed-a10e-e655699d9860.*,IHECRE00000019
IHECRE00000019.3,partial,BLUEPRINT,ChIP-Seq,H3K9me3,f8b01218-a3f8-48dc-884c-14b62675daca,EGAR00001132122,EGAR00001228065,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000019.3.f8b01218-a3f8-48dc-884c-14b62675daca.*,IHECRE00000019
IHECRE00000019.3,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,e1f529b3-4246-45bf-b91d-94d40a5b8b67,EGAR00001384201,nan,76,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,05-06-2022,incoming/RNA-Seq/05-06-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00000019.3.e1f529b3-4246-45bf-b91d-94d40a5b8b67.*,IHECRE00000019
IHECRE00000019.3,partial,BLUEPRINT,WGBS,standard,42f5ce34-deb7-4ac0-b9e4-302f2814e3a0,EGAR00001251125;EGAR00001251145;EGAR00001251149;EGAR00001251153;EGAR00001251169;EGAR00001251173;EGAR00001251177;EGAR00001251181;EGAR00001251185;EGAR00001251189;EGAR00001251193;EGAR00001251225;EGAR00001251297;EGAR00001251301;EGAR00001251349,nan,101;101;101;101;101;101;101;101;101;101;101;101;101;101;101,nan,101,nan,ihec-wgbs-containerv3.5.0,nan,true,nan,05-07-2021,incoming/WGBS/05-07-2021/ihec.wgbs.ihec-gembs-containerv3.5.0.IHECRE00000019.3.42f5ce34-deb7-4ac0-b9e4-302f2814e3a0.*,IHECRE00000019
IHECRE00000022.3,complete,BLUEPRINT,ChIP-Seq,H3K27ac,dfea9345-a570-4c36-afd3-060bffee6f21,EGAR00001228083,EGAR00001185146,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000022.3.dfea9345-a570-4c36-afd3-060bffee6f21.*,IHECRE00000022
IHECRE00000022.3,complete,BLUEPRINT,ChIP-Seq,H3K27me3,fd7777b9-c6ce-4605-bbc0-2a6a313f3885,EGAR00001185095,EGAR00001185146,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000022.3.fd7777b9-c6ce-4605-bbc0-2a6a313f3885.*,IHECRE00000022
IHECRE00000022.3,complete,BLUEPRINT,ChIP-Seq,H3K36me3,9535f79b-ee21-402e-9850-3174e9dcb3dd,EGAR00001185083,EGAR00001185146,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000022.3.9535f79b-ee21-402e-9850-3174e9dcb3dd.*,IHECRE00000022
IHECRE00000022.3,complete,BLUEPRINT,ChIP-Seq,H3K4me1,0306f18d-10d7-45c4-9e4b-9343e880bf9d,EGAR00001185094,EGAR00001185146,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000022.3.0306f18d-10d7-45c4-9e4b-9343e880bf9d.*,IHECRE00000022
IHECRE00000022.3,complete,BLUEPRINT,ChIP-Seq,H3K4me3,bf077069-3df5-406e-83dc-0661acc91b91,EGAR00001185098,EGAR00001185146,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000022.3.bf077069-3df5-406e-83dc-0661acc91b91.*,IHECRE00000022
IHECRE00000022.3,complete,BLUEPRINT,ChIP-Seq,H3K9me3,0363270e-4c3e-46ba-9a6a-e5daac88da7b,EGAR00001185084,EGAR00001185146,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000022.3.0363270e-4c3e-46ba-9a6a-e5daac88da7b.*,IHECRE00000022
IHECRE00000022.3,complete,BLUEPRINT,RNA-Seq,total-RNA-Seq,3eda6b9b-0d8e-4169-9622-9a1765c8e62d,EGAR00001219222,nan,76,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,05-06-2022,incoming/RNA-Seq/05-06-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00000022.3.3eda6b9b-0d8e-4169-9622-9a1765c8e62d.*,IHECRE00000022
IHECRE00000022.3,complete,BLUEPRINT,WGBS,standard,cc8b1943-96f3-497f-bd99-83c84c228e98,EGAR00001220048;EGAR00001220016;EGAR00001220020;EGAR00001220024;EGAR00001220028;EGAR00001220032;EGAR00001220036;EGAR00001220040;EGAR00001220044;EGAR00001220112;EGAR00001220132;EGAR00001220163;EGAR00001220175;EGAR00001220187;EGAR00001220199;EGAR00001220203;EGAR00001220207;EGAR00001220211;EGAR00001220215;EGAR00001220219;EGAR00001220223,nan,101;101;101;101;101;101;101;101;101;101;100;101;101;101;101;101;101;101;101;101;101,nan,101;100;101,nan,ihec-wgbs-containerv3.5.0,nan,true,nan,05-07-2021,incoming/WGBS/05-07-2021/ihec.wgbs.ihec-gembs-containerv3.5.0.IHECRE00000022.3.cc8b1943-96f3-497f-bd99-83c84c228e98.*,IHECRE00000022
IHECRE00000023.3,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,2d3ada4b-2e49-459b-8382-4f15ba7e2e53,EGAR00001074540,nan,76,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,05-06-2022,incoming/RNA-Seq/05-06-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00000023.3.2d3ada4b-2e49-459b-8382-4f15ba7e2e53.*,IHECRE00000023
IHECRE00000024.3,complete,BLUEPRINT,ChIP-Seq,H3K27ac,811468fa-3f06-4a13-a148-2292efa6ed97,EGAR00001288448,EGAR00001132149;EGAR00001355798,42,42;42,42,42;42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000024.3.811468fa-3f06-4a13-a148-2292efa6ed97.*,IHECRE00000024
IHECRE00000024.3,complete,BLUEPRINT,ChIP-Seq,H3K27me3,13c90682-d32d-4cb5-b4ac-4f8124df0fa8,EGAR00001320855,EGAR00001132149;EGAR00001355798,42,42;42,42,42;42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000024.3.13c90682-d32d-4cb5-b4ac-4f8124df0fa8.*,IHECRE00000024
IHECRE00000024.3,complete,BLUEPRINT,ChIP-Seq,H3K36me3,fff54631-85a0-4ebb-9acb-2417715b43d6,EGAR00001142990,EGAR00001132149;EGAR00001355798,42,42;42,42,42;42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000024.3.fff54631-85a0-4ebb-9acb-2417715b43d6.*,IHECRE00000024
IHECRE00000024.3,complete,BLUEPRINT,ChIP-Seq,H3K4me1,90636a0b-e885-49e2-a18d-d7c44c0729bf,EGAR00001143020,EGAR00001132149;EGAR00001355798,42,42;42,42,42;42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000024.3.90636a0b-e885-49e2-a18d-d7c44c0729bf.*,IHECRE00000024
IHECRE00000024.3,complete,BLUEPRINT,ChIP-Seq,H3K4me3,507eb0be-d030-49de-aa26-daac8a7eec75,EGAR00001320829;EGAR00001142989,EGAR00001132149;EGAR00001355798,42;42,42;42,42;42,42;42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000024.3.507eb0be-d030-49de-aa26-daac8a7eec75.*,IHECRE00000024
IHECRE00000024.3,complete,BLUEPRINT,ChIP-Seq,H3K9me3,2302e24e-631b-4ec9-a235-e193b37d434c,EGAR00001142993,EGAR00001132149;EGAR00001355798,42,42;42,42,42;42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000024.3.2302e24e-631b-4ec9-a235-e193b37d434c.*,IHECRE00000024
IHECRE00000024.3,complete,BLUEPRINT,RNA-Seq,total-RNA-Seq,e64d86bf-f2a8-4136-ae46-92cee8786a27,EGAR00001074529,nan,76,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,05-06-2022,incoming/RNA-Seq/05-06-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00000024.3.e64d86bf-f2a8-4136-ae46-92cee8786a27.*,IHECRE00000024
IHECRE00000024.3,complete,BLUEPRINT,WGBS,standard,cd6fa223-5c5c-4293-8a6b-25eed4ad5550,EGAR00001127108;EGAR00001127111;EGAR00001127114;EGAR00001127117;EGAR00001127120;EGAR00001127123;EGAR00001127147;EGAR00001127150;EGAR00001127153;EGAR00001127156;EGAR00001127159,nan,101;101;101;101;101;101;101;101;101;101;101,nan,101,nan,ihec-wgbs-containerv3.5.0,nan,true,nan,05-07-2021,incoming/WGBS/05-07-2021/ihec.wgbs.ihec-gembs-containerv3.5.0.IHECRE00000024.3.cd6fa223-5c5c-4293-8a6b-25eed4ad5550.*,IHECRE00000024
IHECRE00000026.3,partial,BLUEPRINT,ChIP-Seq,H3K27ac,c442efa7-8346-47d8-b9eb-ca011f5ee219,EGAX00001292141,EGAR00001129849,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000026.3.c442efa7-8346-47d8-b9eb-ca011f5ee219.*,IHECRE00000026
IHECRE00000026.3,partial,BLUEPRINT,ChIP-Seq,H3K27me3,edc32851-1e41-444e-9c8c-321f88889462,EGAR00001129851,EGAR00001129849,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000026.3.edc32851-1e41-444e-9c8c-321f88889462.*,IHECRE00000026
IHECRE00000026.3,partial,BLUEPRINT,ChIP-Seq,H3K36me3,dbe40026-05a8-4673-ad0f-31a8f94b3d84,EGAR00001143001,EGAR00001129849,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000026.3.dbe40026-05a8-4673-ad0f-31a8f94b3d84.*,IHECRE00000026
IHECRE00000026.3,partial,BLUEPRINT,ChIP-Seq,H3K4me1,256f2b8c-ce06-4844-9f97-2d20dcc98518,EGAR00001143014,EGAR00001129849,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000026.3.256f2b8c-ce06-4844-9f97-2d20dcc98518.*,IHECRE00000026
IHECRE00000026.3,partial,BLUEPRINT,ChIP-Seq,H3K4me3,49d33dd9-1daf-4a4d-b47d-4566c3551823,EGAR00001129850,EGAR00001129849,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000026.3.49d33dd9-1daf-4a4d-b47d-4566c3551823.*,IHECRE00000026
IHECRE00000026.3,partial,BLUEPRINT,ChIP-Seq,H3K9me3,77b94bbc-9416-41bd-abc5-1dac5dc97de5,EGAR00001320614,EGAR00001129849,42,42,42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000026.3.77b94bbc-9416-41bd-abc5-1dac5dc97de5.*,IHECRE00000026
IHECRE00000026.3,partial,BLUEPRINT,RNA-Seq,total-RNA-Seq,1fbfa03c-d11c-440c-b76f-71c84f1af0e2,EGAR00001356261,nan,76,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,05-06-2022,incoming/RNA-Seq/05-06-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00000026.3.1fbfa03c-d11c-440c-b76f-71c84f1af0e2.*,IHECRE00000026
IHECRE00000027.3,complete,BLUEPRINT,ChIP-Seq,H3K27ac,97de962a-0cae-4248-ab76-3d3fe1777a34,EGAR00001080457,EGAR00001320582,75,42,75,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000027.3.97de962a-0cae-4248-ab76-3d3fe1777a34.*,IHECRE00000027
IHECRE00000027.3,complete,BLUEPRINT,ChIP-Seq,H3K27me3,0f1ed0f5-f1e0-4d74-b3bf-fb3d751dc985,EGAR00001131560;EGAR00001228102,EGAR00001320582,42;42,42,42;42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000027.3.0f1ed0f5-f1e0-4d74-b3bf-fb3d751dc985.*,IHECRE00000027
IHECRE00000027.3,complete,BLUEPRINT,ChIP-Seq,H3K36me3,69150add-aea1-4da8-8056-9d84554477f4,EGAR00001228098;EGAR00001080458,EGAR00001320582,42;42,42,42;42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000027.3.69150add-aea1-4da8-8056-9d84554477f4.*,IHECRE00000027
IHECRE00000027.3,complete,BLUEPRINT,ChIP-Seq,H3K4me1,5192d960-f7e6-4c19-807d-86c5f08ffc22,EGAR00001080468;EGAR00001228100,EGAR00001320582,42;42,42,42;42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000027.3.5192d960-f7e6-4c19-807d-86c5f08ffc22.*,IHECRE00000027
IHECRE00000027.3,complete,BLUEPRINT,ChIP-Seq,H3K4me3,93c45466-c37d-4584-ac62-84daaf3ab1fa,EGAR00001080466;EGAR00001228103,EGAR00001320582,42;42,42,42;42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000027.3.93c45466-c37d-4584-ac62-84daaf3ab1fa.*,IHECRE00000027
IHECRE00000027.3,complete,BLUEPRINT,ChIP-Seq,H3K9me3,ee84a798-d432-4ddb-a16e-2e66142b00aa,EGAR00001228101;EGAR00001080465,EGAR00001320582,42;42,42,42;42,42,ihec-chipseq-containerv1.1.4,true,false,nan,12-17-2020,incoming/ChIP-Seq/ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000027.3.ee84a798-d432-4ddb-a16e-2e66142b00aa.*,IHECRE00000027
IHECRE00000027.3,complete,BLUEPRINT,RNA-Seq,total-RNA-Seq,23acdcb9-32cc-4365-835a-852a0b1db617,EGAR00001072698,nan,76,nan,75,nan,ihec-rnaseq-containerv1.1.0,true,true,true,05-06-2022,incoming/RNA-Seq/05-06-2022/ihec.rna-seq.ihec-grapenf-containerv1.1.0.IHECRE00000027.3.23acdcb9-32cc-4365-835a-852a0b1db617.*,IHECRE00000027
